GEO.id,zipcode,GEO.display-label,population
8600000US15432,15432,ZCTA5 15432,427
8600000US15433,15433,ZCTA5 15433,741
8600000US15434,15434,ZCTA5 15434,313
8600000US15435,15435,ZCTA5 15435,437
8600000US15436,15436,ZCTA5 15436,2740
8600000US15437,15437,ZCTA5 15437,2573
8600000US15438,15438,ZCTA5 15438,2221
8600000US15440,15440,ZCTA5 15440,349
8600000US15442,15442,ZCTA5 15442,2105
8600000US15443,15443,ZCTA5 15443,377
8600000US15444,15444,ZCTA5 15444,517
8600000US15445,15445,ZCTA5 15445,2693
8600000US15446,15446,ZCTA5 15446,324
8600000US15447,15447,ZCTA5 15447,181
8600000US15448,15448,ZCTA5 15448,192
8600000US15449,15449,ZCTA5 15449,184
8600000US15450,15450,ZCTA5 15450,2323
8600000US15451,15451,ZCTA5 15451,955
8600000US15454,15454,ZCTA5 15454,237
8600000US15455,15455,ZCTA5 15455,298
8600000US15456,15456,ZCTA5 15456,2976
8600000US15458,15458,ZCTA5 15458,2379
8600000US15459,15459,ZCTA5 15459,1763
8600000US15460,15460,ZCTA5 15460,120
8600000US15461,15461,ZCTA5 15461,4333
8600000US15462,15462,ZCTA5 15462,398
8600000US15463,15463,ZCTA5 15463,64
8600000US15464,15464,ZCTA5 15464,1536
8600000US15466,15466,ZCTA5 15466,458
8600000US15467,15467,ZCTA5 15467,141
8600000US15468,15468,ZCTA5 15468,2303
8600000US15469,15469,ZCTA5 15469,2331
8600000US15470,15470,ZCTA5 15470,982
8600000US15472,15472,ZCTA5 15472,306
8600000US15473,15473,ZCTA5 15473,3862
8600000US15474,15474,ZCTA5 15474,2049
8600000US15475,15475,ZCTA5 15475,1356
8600000US15476,15476,ZCTA5 15476,157
8600000US15477,15477,ZCTA5 15477,855
8600000US15478,15478,ZCTA5 15478,6446
8600000US15479,15479,ZCTA5 15479,2113
8600000US15480,15480,ZCTA5 15480,1946
8600000US15482,15482,ZCTA5 15482,604
8600000US15483,15483,ZCTA5 15483,513
8600000US15484,15484,ZCTA5 15484,328
8600000US15486,15486,ZCTA5 15486,2303
8600000US15489,15489,ZCTA5 15489,389
8600000US15490,15490,ZCTA5 15490,628
8600000US15492,15492,ZCTA5 15492,108
8600000US15501,15501,ZCTA5 15501,16861
8600000US15502,15502,ZCTA5 15502,191
8600000US15510,15510,ZCTA5 15510,2229
8600000US15520,15520,ZCTA5 15520,293
8600000US15521,15521,ZCTA5 15521,1872
8600000US15522,15522,ZCTA5 15522,12036
8600000US15530,15530,ZCTA5 15530,5368
8600000US15531,15531,ZCTA5 15531,3861
8600000US15532,15532,ZCTA5 15532,142
8600000US15533,15533,ZCTA5 15533,1370
8600000US15534,15534,ZCTA5 15534,932
8600000US15535,15535,ZCTA5 15535,2203
8600000US15536,15536,ZCTA5 15536,459
8600000US15537,15537,ZCTA5 15537,7952
8600000US15538,15538,ZCTA5 15538,824
8600000US15539,15539,ZCTA5 15539,498
8600000US15540,15540,ZCTA5 15540,290
8600000US15541,15541,ZCTA5 15541,3721
8600000US15542,15542,ZCTA5 15542,1175
8600000US15544,15544,ZCTA5 15544,264
8600000US15545,15545,ZCTA5 15545,2879
8600000US15546,15546,ZCTA5 15546,386
8600000US15547,15547,ZCTA5 15547,504
8600000US15550,15550,ZCTA5 15550,1699
8600000US15551,15551,ZCTA5 15551,860
8600000US15552,15552,ZCTA5 15552,6115
8600000US15554,15554,ZCTA5 15554,2553
8600000US15555,15555,ZCTA5 15555,112
8600000US15557,15557,ZCTA5 15557,3684
8600000US15558,15558,ZCTA5 15558,2126
8600000US15559,15559,ZCTA5 15559,1968
8600000US15560,15560,ZCTA5 15560,175
8600000US15561,15561,ZCTA5 15561,168
8600000US15562,15562,ZCTA5 15562,201
8600000US15563,15563,ZCTA5 15563,3345
8600000US15564,15564,ZCTA5 15564,50
8600000US15601,15601,ZCTA5 15601,59483
8600000US15610,15610,ZCTA5 15610,3738
8600000US15611,15611,ZCTA5 15611,543
8600000US15612,15612,ZCTA5 15612,474
8600000US15613,15613,ZCTA5 15613,13933
8600000US15615,15615,ZCTA5 15615,387
8600000US15616,15616,ZCTA5 15616,23
8600000US15617,15617,ZCTA5 15617,367
8600000US15618,15618,ZCTA5 15618,2634
8600000US15620,15620,ZCTA5 15620,911
8600000US15621,15621,ZCTA5 15621,47
8600000US15622,15622,ZCTA5 15622,1387
8600000US15623,15623,ZCTA5 15623,762
8600000US15624,15624,ZCTA5 15624,410
8600000US15625,15625,ZCTA5 15625,144
8600000US15626,15626,ZCTA5 15626,5105
8600000US15627,15627,ZCTA5 15627,6544
8600000US15628,15628,ZCTA5 15628,525
8600000US15629,15629,ZCTA5 15629,676
8600000US15631,15631,ZCTA5 15631,1075
8600000US15632,15632,ZCTA5 15632,9363
8600000US15633,15633,ZCTA5 15633,293
8600000US15634,15634,ZCTA5 15634,523
8600000US15635,15635,ZCTA5 15635,220
8600000US15636,15636,ZCTA5 15636,3946
8600000US15637,15637,ZCTA5 15637,1861
8600000US15638,15638,ZCTA5 15638,288
8600000US15639,15639,ZCTA5 15639,2301
8600000US15640,15640,ZCTA5 15640,378
8600000US15641,15641,ZCTA5 15641,500
8600000US15642,15642,ZCTA5 15642,45286
8600000US15644,15644,ZCTA5 15644,18836
8600000US15646,15646,ZCTA5 15646,233
8600000US15647,15647,ZCTA5 15647,314
8600000US15650,15650,ZCTA5 15650,28432
8600000US15655,15655,ZCTA5 15655,423
8600000US15656,15656,ZCTA5 15656,10298
8600000US15658,15658,ZCTA5 15658,8916
8600000US15660,15660,ZCTA5 15660,323
8600000US15661,15661,ZCTA5 15661,504
8600000US15662,15662,ZCTA5 15662,271
8600000US15663,15663,ZCTA5 15663,455
8600000US15665,15665,ZCTA5 15665,1472
8600000US15666,15666,ZCTA5 15666,16461
8600000US15668,15668,ZCTA5 15668,13139
8600000US15670,15670,ZCTA5 15670,3649
8600000US15671,15671,ZCTA5 15671,865
8600000US15672,15672,ZCTA5 15672,3334
8600000US15673,15673,ZCTA5 15673,1296
8600000US15675,15675,ZCTA5 15675,1003
8600000US15676,15676,ZCTA5 15676,437
8600000US15677,15677,ZCTA5 15677,389
8600000US15678,15678,ZCTA5 15678,476
8600000US15679,15679,ZCTA5 15679,3343
8600000US15680,15680,ZCTA5 15680,101
8600000US15681,15681,ZCTA5 15681,5241
8600000US15683,15683,ZCTA5 15683,8248
8600000US15684,15684,ZCTA5 15684,841
8600000US15686,15686,ZCTA5 15686,972
8600000US15687,15687,ZCTA5 15687,1476
8600000US15688,15688,ZCTA5 15688,641
8600000US15689,15689,ZCTA5 15689,229
8600000US15690,15690,ZCTA5 15690,9078
8600000US15691,15691,ZCTA5 15691,70
8600000US15692,15692,ZCTA5 15692,941
8600000US15693,15693,ZCTA5 15693,189
8600000US15695,15695,ZCTA5 15695,337
8600000US15696,15696,ZCTA5 15696,384
8600000US15697,15697,ZCTA5 15697,3038
8600000US15698,15698,ZCTA5 15698,791
8600000US15701,15701,ZCTA5 15701,34704
8600000US15710,15710,ZCTA5 15710,266
8600000US15711,15711,ZCTA5 15711,412
8600000US15712,15712,ZCTA5 15712,151
8600000US15713,15713,ZCTA5 15713,294
8600000US15714,15714,ZCTA5 15714,5323
8600000US15715,15715,ZCTA5 15715,621
8600000US15716,15716,ZCTA5 15716,683
8600000US15717,15717,ZCTA5 15717,10847
8600000US15721,15721,ZCTA5 15721,234
8600000US15722,15722,ZCTA5 15722,2432
8600000US15723,15723,ZCTA5 15723,46
8600000US15724,15724,ZCTA5 15724,2412
8600000US15725,15725,ZCTA5 15725,1446
8600000US15727,15727,ZCTA5 15727,168
8600000US15728,15728,ZCTA5 15728,3701
8600000US15729,15729,ZCTA5 15729,1537
8600000US15730,15730,ZCTA5 15730,69
8600000US15731,15731,ZCTA5 15731,315
8600000US15732,15732,ZCTA5 15732,1669
8600000US15733,15733,ZCTA5 15733,108
8600000US15734,15734,ZCTA5 15734,322
8600000US15736,15736,ZCTA5 15736,613
8600000US15737,15737,ZCTA5 15737,83
8600000US15738,15738,ZCTA5 15738,265
8600000US15739,15739,ZCTA5 15739,462
8600000US15741,15741,ZCTA5 15741,83
8600000US15742,15742,ZCTA5 15742,950
8600000US15744,15744,ZCTA5 15744,105
8600000US15745,15745,ZCTA5 15745,337
8600000US15746,15746,ZCTA5 15746,135
8600000US15747,15747,ZCTA5 15747,2027
8600000US15748,15748,ZCTA5 15748,7060
8600000US15750,15750,ZCTA5 15750,245
8600000US15752,15752,ZCTA5 15752,54
8600000US15753,15753,ZCTA5 15753,513
8600000US15754,15754,ZCTA5 15754,502
8600000US15756,15756,ZCTA5 15756,207
8600000US15757,15757,ZCTA5 15757,1618
8600000US15759,15759,ZCTA5 15759,3004
8600000US15760,15760,ZCTA5 15760,152
8600000US15761,15761,ZCTA5 15761,111
8600000US15762,15762,ZCTA5 15762,823
8600000US15764,15764,ZCTA5 15764,163
8600000US15765,15765,ZCTA5 15765,1707
8600000US15767,15767,ZCTA5 15767,14668
8600000US15770,15770,ZCTA5 15770,184
8600000US15771,15771,ZCTA5 15771,991
8600000US15772,15772,ZCTA5 15772,1715
8600000US15773,15773,ZCTA5 15773,516
8600000US15774,15774,ZCTA5 15774,3029
8600000US15775,15775,ZCTA5 15775,751
8600000US15776,15776,ZCTA5 15776,52
8600000US15777,15777,ZCTA5 15777,170
8600000US15778,15778,ZCTA5 15778,140
8600000US15779,15779,ZCTA5 15779,414
8600000US15780,15780,ZCTA5 15780,148
8600000US15781,15781,ZCTA5 15781,94
8600000US15783,15783,ZCTA5 15783,140
8600000US15784,15784,ZCTA5 15784,67
8600000US15801,15801,ZCTA5 15801,19270
8600000US15821,15821,ZCTA5 15821,164
8600000US15823,15823,ZCTA5 15823,1431
8600000US15824,15824,ZCTA5 15824,5407
8600000US15825,15825,ZCTA5 15825,9562
8600000US15827,15827,ZCTA5 15827,231
8600000US15828,15828,ZCTA5 15828,286
8600000US15829,15829,ZCTA5 15829,1274
8600000US15832,15832,ZCTA5 15832,328
8600000US15834,15834,ZCTA5 15834,4533
8600000US15840,15840,ZCTA5 15840,1993
8600000US15841,15841,ZCTA5 15841,389
8600000US15845,15845,ZCTA5 15845,3197
8600000US15846,15846,ZCTA5 15846,3636
8600000US15847,15847,ZCTA5 15847,255
8600000US15848,15848,ZCTA5 15848,1027
8600000US15849,15849,ZCTA5 15849,1399
8600000US15851,15851,ZCTA5 15851,6671
8600000US15853,15853,ZCTA5 15853,6578
8600000US15856,15856,ZCTA5 15856,889
8600000US15857,15857,ZCTA5 15857,13212
8600000US15860,15860,ZCTA5 15860,1065
8600000US15861,15861,ZCTA5 15861,174
8600000US15863,15863,ZCTA5 15863,225
8600000US15864,15864,ZCTA5 15864,1845
8600000US15865,15865,ZCTA5 15865,1295
8600000US15866,15866,ZCTA5 15866,261
8600000US15868,15868,ZCTA5 15868,1350
8600000US15870,15870,ZCTA5 15870,1326
8600000US15901,15901,ZCTA5 15901,4190
8600000US15902,15902,ZCTA5 15902,12513
8600000US15904,15904,ZCTA5 15904,16608
8600000US15905,15905,ZCTA5 15905,21226
8600000US15906,15906,ZCTA5 15906,11144
8600000US15909,15909,ZCTA5 15909,5611
8600000US15920,15920,ZCTA5 15920,922
8600000US15921,15921,ZCTA5 15921,176
8600000US15922,15922,ZCTA5 15922,177
8600000US15923,15923,ZCTA5 15923,1770
8600000US15924,15924,ZCTA5 15924,1034
8600000US15925,15925,ZCTA5 15925,147
8600000US15926,15926,ZCTA5 15926,2676
8600000US15927,15927,ZCTA5 15927,1176
8600000US15928,15928,ZCTA5 15928,1974
8600000US15929,15929,ZCTA5 15929,75
8600000US15930,15930,ZCTA5 15930,241
8600000US15931,15931,ZCTA5 15931,9148
8600000US15934,15934,ZCTA5 15934,218
8600000US15935,15935,ZCTA5 15935,2620
8600000US15936,15936,ZCTA5 15936,1620
8600000US15937,15937,ZCTA5 15937,779
8600000US15938,15938,ZCTA5 15938,2583
8600000US15940,15940,ZCTA5 15940,3992
8600000US15942,15942,ZCTA5 15942,2079
8600000US15943,15943,ZCTA5 15943,3942
8600000US15944,15944,ZCTA5 15944,3472
8600000US15945,15945,ZCTA5 15945,198
8600000US15946,15946,ZCTA5 15946,7093
8600000US15948,15948,ZCTA5 15948,550
8600000US15949,15949,ZCTA5 15949,672
8600000US15951,15951,ZCTA5 15951,453
8600000US15952,15952,ZCTA5 15952,1413
8600000US15953,15953,ZCTA5 15953,83
8600000US15954,15954,ZCTA5 15954,2413
8600000US15955,15955,ZCTA5 15955,2551
8600000US15956,15956,ZCTA5 15956,2739
8600000US15957,15957,ZCTA5 15957,755
8600000US15958,15958,ZCTA5 15958,2301
8600000US15960,15960,ZCTA5 15960,425
8600000US15961,15961,ZCTA5 15961,854
8600000US15962,15962,ZCTA5 15962,149
8600000US15963,15963,ZCTA5 15963,11114
8600000US16001,16001,ZCTA5 16001,40371
8600000US16002,16002,ZCTA5 16002,15877
8600000US16020,16020,ZCTA5 16020,1150
8600000US16022,16022,ZCTA5 16022,368
8600000US16023,16023,ZCTA5 16023,4169
8600000US16024,16024,ZCTA5 16024,209
8600000US16025,16025,ZCTA5 16025,5564
8600000US16027,16027,ZCTA5 16027,306
8600000US16028,16028,ZCTA5 16028,1886
8600000US16029,16029,ZCTA5 16029,705
8600000US16030,16030,ZCTA5 16030,316
8600000US16033,16033,ZCTA5 16033,6165
8600000US16034,16034,ZCTA5 16034,2054
8600000US16035,16035,ZCTA5 16035,122
8600000US16036,16036,ZCTA5 16036,200
8600000US16037,16037,ZCTA5 16037,4589
8600000US16038,16038,ZCTA5 16038,3517
8600000US16040,16040,ZCTA5 16040,975
8600000US16041,16041,ZCTA5 16041,1888
8600000US16045,16045,ZCTA5 16045,1195
8600000US16046,16046,ZCTA5 16046,14396
8600000US16048,16048,ZCTA5 16048,139
8600000US16049,16049,ZCTA5 16049,3241
8600000US16050,16050,ZCTA5 16050,1546
8600000US16051,16051,ZCTA5 16051,3043
8600000US16052,16052,ZCTA5 16052,2447
8600000US16053,16053,ZCTA5 16053,4020
8600000US16054,16054,ZCTA5 16054,497
8600000US16055,16055,ZCTA5 16055,8486
8600000US16056,16056,ZCTA5 16056,4791
8600000US16057,16057,ZCTA5 16057,13909
8600000US16059,16059,ZCTA5 16059,7738
8600000US16061,16061,ZCTA5 16061,2761
8600000US16063,16063,ZCTA5 16063,6559
8600000US16066,16066,ZCTA5 16066,28060
8600000US16101,16101,ZCTA5 16101,34042
8600000US16102,16102,ZCTA5 16102,5755
8600000US16105,16105,ZCTA5 16105,15448
8600000US16110,16110,ZCTA5 16110,314
8600000US16111,16111,ZCTA5 16111,1409
8600000US16112,16112,ZCTA5 16112,1571
8600000US16113,16113,ZCTA5 16113,448
8600000US16114,16114,ZCTA5 16114,606
8600000US16115,16115,ZCTA5 16115,3287
8600000US16116,16116,ZCTA5 16116,3074
8600000US16117,16117,ZCTA5 16117,17185
8600000US16120,16120,ZCTA5 16120,2463
8600000US16121,16121,ZCTA5 16121,4941
8600000US16123,16123,ZCTA5 16123,2237
8600000US16124,16124,ZCTA5 16124,2228
8600000US16125,16125,ZCTA5 16125,18186
8600000US16127,16127,ZCTA5 16127,16145
8600000US16130,16130,ZCTA5 16130,2023
8600000US16131,16131,ZCTA5 16131,933
8600000US16132,16132,ZCTA5 16132,355
8600000US16133,16133,ZCTA5 16133,1573
8600000US16134,16134,ZCTA5 16134,3886
8600000US16136,16136,ZCTA5 16136,801
8600000US16137,16137,ZCTA5 16137,12941
8600000US16140,16140,ZCTA5 16140,123
8600000US16141,16141,ZCTA5 16141,1806
8600000US16142,16142,ZCTA5 16142,7056
8600000US16143,16143,ZCTA5 16143,2901
8600000US16145,16145,ZCTA5 16145,2726
8600000US16146,16146,ZCTA5 16146,14040
8600000US16148,16148,ZCTA5 16148,16959
8600000US16150,16150,ZCTA5 16150,7426
8600000US16151,16151,ZCTA5 16151,77
8600000US16153,16153,ZCTA5 16153,2624
8600000US16154,16154,ZCTA5 16154,2492
8600000US16155,16155,ZCTA5 16155,103
8600000US16156,16156,ZCTA5 16156,3319
8600000US16157,16157,ZCTA5 16157,3477
8600000US16159,16159,ZCTA5 16159,4706
8600000US16160,16160,ZCTA5 16160,864
8600000US16161,16161,ZCTA5 16161,644
8600000US16201,16201,ZCTA5 16201,18214
8600000US16210,16210,ZCTA5 16210,1014
8600000US16211,16211,ZCTA5 16211,104
8600000US16212,16212,ZCTA5 16212,339
8600000US16213,16213,ZCTA5 16213,204
8600000US16214,16214,ZCTA5 16214,10127
8600000US16217,16217,ZCTA5 16217,101
8600000US16218,16218,ZCTA5 16218,1195
8600000US16222,16222,ZCTA5 16222,2526
8600000US16223,16223,ZCTA5 16223,154
8600000US16224,16224,ZCTA5 16224,1181
8600000US16226,16226,ZCTA5 16226,8279
8600000US16228,16228,ZCTA5 16228,371
8600000US16229,16229,ZCTA5 16229,4997
8600000US16230,16230,ZCTA5 16230,494
8600000US16232,16232,ZCTA5 16232,4281
8600000US16233,16233,ZCTA5 16233,1246
8600000US16235,16235,ZCTA5 16235,1256
8600000US16236,16236,ZCTA5 16236,262
8600000US16238,16238,ZCTA5 16238,410
8600000US16239,16239,ZCTA5 16239,4172
8600000US16240,16240,ZCTA5 16240,1533
8600000US16242,16242,ZCTA5 16242,4693
8600000US16244,16244,ZCTA5 16244,265
8600000US16245,16245,ZCTA5 16245,207
8600000US16246,16246,ZCTA5 16246,252
8600000US16248,16248,ZCTA5 16248,3130
8600000US16249,16249,ZCTA5 16249,2089
8600000US16250,16250,ZCTA5 16250,315
8600000US16253,16253,ZCTA5 16253,91
8600000US16254,16254,ZCTA5 16254,3471
8600000US16255,16255,ZCTA5 16255,1943
8600000US16256,16256,ZCTA5 16256,2084
8600000US16258,16258,ZCTA5 16258,1869
8600000US16259,16259,ZCTA5 16259,1934
8600000US16260,16260,ZCTA5 16260,296
8600000US16262,16262,ZCTA5 16262,3007
8600000US16263,16263,ZCTA5 16263,317
8600000US16301,16301,ZCTA5 16301,16321
8600000US16311,16311,ZCTA5 16311,564
8600000US16312,16312,ZCTA5 16312,25
8600000US16313,16313,ZCTA5 16313,1848
8600000US16314,16314,ZCTA5 16314,5507
8600000US16316,16316,ZCTA5 16316,5436
8600000US16317,16317,ZCTA5 16317,1456
8600000US16319,16319,ZCTA5 16319,1355
8600000US16321,16321,ZCTA5 16321,76
8600000US16322,16322,ZCTA5 16322,158
8600000US16323,16323,ZCTA5 16323,16372
8600000US16326,16326,ZCTA5 16326,391
8600000US16327,16327,ZCTA5 16327,2978
8600000US16328,16328,ZCTA5 16328,80
8600000US16329,16329,ZCTA5 16329,528
8600000US16331,16331,ZCTA5 16331,88
8600000US16332,16332,ZCTA5 16332,53
8600000US16333,16333,ZCTA5 16333,240
8600000US16334,16334,ZCTA5 16334,338
8600000US16335,16335,ZCTA5 16335,28445
8600000US16340,16340,ZCTA5 16340,1990
8600000US16341,16341,ZCTA5 16341,2030
8600000US16342,16342,ZCTA5 16342,2281
8600000US16343,16343,ZCTA5 16343,449
8600000US16344,16344,ZCTA5 16344,523
8600000US16345,16345,ZCTA5 16345,3543
8600000US16346,16346,ZCTA5 16346,3247
8600000US16347,16347,ZCTA5 16347,2238
8600000US16350,16350,ZCTA5 16350,2737
8600000US16351,16351,ZCTA5 16351,1716
8600000US16352,16352,ZCTA5 16352,245
8600000US16353,16353,ZCTA5 16353,3348
8600000US16354,16354,ZCTA5 16354,11379
8600000US16360,16360,ZCTA5 16360,1383
8600000US16361,16361,ZCTA5 16361,53
8600000US16362,16362,ZCTA5 16362,1102
8600000US16364,16364,ZCTA5 16364,1347
8600000US16365,16365,ZCTA5 16365,18579
8600000US16370,16370,ZCTA5 16370,358
8600000US16371,16371,ZCTA5 16371,3260
8600000US16372,16372,ZCTA5 16372,499
8600000US16373,16373,ZCTA5 16373,3510
8600000US16374,16374,ZCTA5 16374,1968
8600000US16401,16401,ZCTA5 16401,6581
8600000US16402,16402,ZCTA5 16402,956
8600000US16403,16403,ZCTA5 16403,7029
8600000US16404,16404,ZCTA5 16404,3269
8600000US16405,16405,ZCTA5 16405,922
8600000US16406,16406,ZCTA5 16406,3509
8600000US16407,16407,ZCTA5 16407,11317
8600000US16410,16410,ZCTA5 16410,1854
8600000US16411,16411,ZCTA5 16411,1477
8600000US16412,16412,ZCTA5 16412,10480
8600000US16415,16415,ZCTA5 16415,8916
8600000US16416,16416,ZCTA5 16416,203
8600000US16417,16417,ZCTA5 16417,8329
8600000US16420,16420,ZCTA5 16420,650
8600000US16421,16421,ZCTA5 16421,2518
8600000US16422,16422,ZCTA5 16422,401
8600000US16423,16423,ZCTA5 16423,4450
8600000US16424,16424,ZCTA5 16424,4676
8600000US16426,16426,ZCTA5 16426,3730
8600000US16427,16427,ZCTA5 16427,193
8600000US16428,16428,ZCTA5 16428,12478
8600000US16433,16433,ZCTA5 16433,5384
8600000US16434,16434,ZCTA5 16434,2990
8600000US16435,16435,ZCTA5 16435,2108
8600000US16436,16436,ZCTA5 16436,756
8600000US16438,16438,ZCTA5 16438,8083
8600000US16440,16440,ZCTA5 16440,891
8600000US16441,16441,ZCTA5 16441,10136
8600000US16442,16442,ZCTA5 16442,2958
8600000US16443,16443,ZCTA5 16443,1425
8600000US16444,16444,ZCTA5 16444,1717
8600000US16501,16501,ZCTA5 16501,2044
8600000US16502,16502,ZCTA5 16502,16664
8600000US16503,16503,ZCTA5 16503,16850
8600000US16504,16504,ZCTA5 16504,17322
8600000US16505,16505,ZCTA5 16505,17168
8600000US16506,16506,ZCTA5 16506,23720
8600000US16507,16507,ZCTA5 16507,11088
8600000US16508,16508,ZCTA5 16508,16050
8600000US16509,16509,ZCTA5 16509,26810
8600000US16510,16510,ZCTA5 16510,25625
8600000US16511,16511,ZCTA5 16511,11382
8600000US16546,16546,ZCTA5 16546,1154
8600000US16563,16563,ZCTA5 16563,1621
8600000US16601,16601,ZCTA5 16601,33870
8600000US16602,16602,ZCTA5 16602,29554
8600000US16611,16611,ZCTA5 16611,2410
8600000US16613,16613,ZCTA5 16613,1535
8600000US16616,16616,ZCTA5 16616,116
8600000US16617,16617,ZCTA5 16617,2806
8600000US16619,16619,ZCTA5 16619,347
8600000US16620,16620,ZCTA5 16620,414
8600000US16621,16621,ZCTA5 16621,737
8600000US16622,16622,ZCTA5 16622,175
8600000US16623,16623,ZCTA5 16623,567
8600000US16624,16624,ZCTA5 16624,204
8600000US16625,16625,ZCTA5 16625,3868
8600000US16627,16627,ZCTA5 16627,2278
8600000US16630,16630,ZCTA5 16630,5080
8600000US16631,16631,ZCTA5 16631,90
8600000US16633,16633,ZCTA5 16633,200
8600000US16634,16634,ZCTA5 16634,302
8600000US16635,16635,ZCTA5 16635,11321
8600000US16636,16636,ZCTA5 16636,742
8600000US16637,16637,ZCTA5 16637,2873
8600000US16638,16638,ZCTA5 16638,67
8600000US16639,16639,ZCTA5 16639,1494
8600000US16640,16640,ZCTA5 16640,817
8600000US16641,16641,ZCTA5 16641,2598
8600000US16645,16645,ZCTA5 16645,142
8600000US16646,16646,ZCTA5 16646,2558
8600000US16647,16647,ZCTA5 16647,764
8600000US16648,16648,ZCTA5 16648,15538
8600000US16650,16650,ZCTA5 16650,2036
8600000US16651,16651,ZCTA5 16651,5813
8600000US16652,16652,ZCTA5 16652,18028
8600000US16655,16655,ZCTA5 16655,1601
8600000US16656,16656,ZCTA5 16656,1297
8600000US16657,16657,ZCTA5 16657,1343
8600000US16659,16659,ZCTA5 16659,303
8600000US16661,16661,ZCTA5 16661,951
8600000US16662,16662,ZCTA5 16662,6040
8600000US16664,16664,ZCTA5 16664,2104
8600000US16665,16665,ZCTA5 16665,299
8600000US16666,16666,ZCTA5 16666,2960
8600000US16667,16667,ZCTA5 16667,1392
8600000US16668,16668,ZCTA5 16668,3569
8600000US16669,16669,ZCTA5 16669,2351
8600000US16670,16670,ZCTA5 16670,47
8600000US16671,16671,ZCTA5 16671,505
8600000US16672,16672,ZCTA5 16672,187
8600000US16673,16673,ZCTA5 16673,5519
8600000US16674,16674,ZCTA5 16674,736
8600000US16677,16677,ZCTA5 16677,481
8600000US16678,16678,ZCTA5 16678,2689
8600000US16679,16679,ZCTA5 16679,844
8600000US16680,16680,ZCTA5 16680,427
8600000US16682,16682,ZCTA5 16682,117
8600000US16683,16683,ZCTA5 16683,383
8600000US16685,16685,ZCTA5 16685,249
8600000US16686,16686,ZCTA5 16686,13488
8600000US16689,16689,ZCTA5 16689,462
8600000US16691,16691,ZCTA5 16691,314
8600000US16692,16692,ZCTA5 16692,753
8600000US16693,16693,ZCTA5 16693,4185
8600000US16694,16694,ZCTA5 16694,254
8600000US16695,16695,ZCTA5 16695,1198
8600000US16699,16699,ZCTA5 16699,1469
8600000US16701,16701,ZCTA5 16701,17980
8600000US16720,16720,ZCTA5 16720,1392
8600000US16724,16724,ZCTA5 16724,143
8600000US16725,16725,ZCTA5 16725,166
8600000US16726,16726,ZCTA5 16726,542
8600000US16727,16727,ZCTA5 16727,211
8600000US16728,16728,ZCTA5 16728,25
8600000US16729,16729,ZCTA5 16729,761
8600000US16730,16730,ZCTA5 16730,121
8600000US16731,16731,ZCTA5 16731,2818
8600000US16732,16732,ZCTA5 16732,293
8600000US16733,16733,ZCTA5 16733,222
8600000US16734,16734,ZCTA5 16734,287
8600000US16735,16735,ZCTA5 16735,6309
8600000US16738,16738,ZCTA5 16738,2679
8600000US16740,16740,ZCTA5 16740,1032
8600000US16743,16743,ZCTA5 16743,3942
8600000US16744,16744,ZCTA5 16744,332
8600000US16745,16745,ZCTA5 16745,611
8600000US16746,16746,ZCTA5 16746,1265
8600000US16748,16748,ZCTA5 16748,2997
8600000US16749,16749,ZCTA5 16749,4319
8600000US16750,16750,ZCTA5 16750,417
8600000US16801,16801,ZCTA5 16801,42812
8600000US16802,16802,ZCTA5 16802,12764
8600000US16803,16803,ZCTA5 16803,23685
8600000US16820,16820,ZCTA5 16820,1217
8600000US16821,16821,ZCTA5 16821,318
8600000US16822,16822,ZCTA5 16822,2283
8600000US16823,16823,ZCTA5 16823,26617
8600000US16825,16825,ZCTA5 16825,240
8600000US16826,16826,ZCTA5 16826,616
8600000US16827,16827,ZCTA5 16827,3991
8600000US16828,16828,ZCTA5 16828,4478
8600000US16829,16829,ZCTA5 16829,666
8600000US16830,16830,ZCTA5 16830,13695
8600000US16832,16832,ZCTA5 16832,510
8600000US16833,16833,ZCTA5 16833,5342
8600000US16834,16834,ZCTA5 16834,299
8600000US16835,16835,ZCTA5 16835,238
8600000US16836,16836,ZCTA5 16836,1152
8600000US16837,16837,ZCTA5 16837,186
8600000US16838,16838,ZCTA5 16838,1821
8600000US16839,16839,ZCTA5 16839,489
8600000US16840,16840,ZCTA5 16840,510
8600000US16841,16841,ZCTA5 16841,5934
8600000US16843,16843,ZCTA5 16843,657
8600000US16844,16844,ZCTA5 16844,2769
8600000US16845,16845,ZCTA5 16845,1088
8600000US16847,16847,ZCTA5 16847,335
8600000US16848,16848,ZCTA5 16848,319
8600000US16849,16849,ZCTA5 16849,331
8600000US16851,16851,ZCTA5 16851,866
8600000US16852,16852,ZCTA5 16852,371
8600000US16853,16853,ZCTA5 16853,300
8600000US16854,16854,ZCTA5 16854,947
8600000US16855,16855,ZCTA5 16855,282
8600000US16858,16858,ZCTA5 16858,3688
8600000US16859,16859,ZCTA5 16859,542
8600000US16860,16860,ZCTA5 16860,451
8600000US16861,16861,ZCTA5 16861,311
8600000US16863,16863,ZCTA5 16863,718
8600000US16865,16865,ZCTA5 16865,1839
8600000US16866,16866,ZCTA5 16866,9881
8600000US16868,16868,ZCTA5 16868,483
8600000US16870,16870,ZCTA5 16870,7046
8600000US16871,16871,ZCTA5 16871,46
8600000US16872,16872,ZCTA5 16872,1551
